airport_id,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,iata_code
5099,medium_airport,King Khalid Air Base,18.2973,42.803501,6778,AS,SA,SA-14,Khamis Mushait,KMX
20588,seaplane_base,Moser Bay Seaplane Base,57.0256,-154.145996,,NA,US,US-AK,Moser Bay,KMY
31762,small_airport,Kaoma Airport,-14.80000019,24.78300095,3670,AF,ZM,ZM-01,Kaoma,KMZ
6050,medium_airport,Viña del mar Airport,-32.9496,-71.4786,461,SA,CL,CL-VS,Viña Del Mar,KNA
3058,medium_airport,Kindu Airport,-2.919179916,25.91539955,1630,AF,CD,CD-MA,Kindu,KND
308592,small_airport,Kanainj Airport,-5.2903,144.7072,4064,OC,PG,PG-MPM,Kanainj,KNE
2511,medium_airport,RAF Marham,52.648395,0.550692,75,EU,GB,GB-ENG,Marham,KNF
26792,medium_airport,Kaimana Airport,-3.6446,133.695116,19,AS,ID,ID-PB,Kaimana,KNG
5510,medium_airport,Kinmen Airport,24.4279,118.359001,93,AS,TW,TW-X-KM,Shang-I,KNH
27692,small_airport,Katanning Airport,-33.699423,117.65703,,OC,AU,AU-WA,,KNI
31763,small_airport,Kindamba Airport,-3.950000048,14.5170002,1460,AF,CG,CG-12,Kindamba,KNJ
15766,small_airport,Kokhanok Airport,59.43320084,-154.8040009,115,NA,US,US-AK,Kokhanok,KNK
31764,small_airport,Kaniama Airport,-7.599343,24.158592,2772,AF,CD,CD-HL,Kaniama,KNM
44577,small_airport,Kankan Airport,10.448438,-9.228757,1234,AF,GN,GN-K,Kankan,KNN
309577,large_airport,Kualanamu International Airport,3.637847,98.870566,23,AS,ID,ID-SU,Bandara Kuala Namu,KNO
43322,small_airport,Capanda Airport,-9.769370079,15.4553194,3366,AF,AO,AO-MAL,Capanda,KNP
5013,medium_airport,Koné Airport,-21.053551,164.838768,23,OC,NC,NC-U-A,Koné,KNQ
5142,medium_airport,Jam Airport,27.820499,52.3522,2173,AS,IR,IR-18,Jam,KNR
27023,medium_airport,King Island Airport,-39.87749863,143.878006,132,OC,AU,AU-TAS,,KNS
21201,small_airport,Kennett Memorial Airport,36.22589874,-90.03659821,262,NA,US,US-MO,Kennett,KNT
26551,medium_airport,Kanpur Airport,26.404301,80.410103,410,AS,IN,IN-UP,Kanpur,KNU
20664,small_airport,New Stuyahok Airport,59.44990158,-157.3280029,364,NA,US,US-AK,New Stuyahok,KNW
27111,medium_airport,East Kimberley Regional (Kununurra) Airport,-15.7781,128.707993,145,OC,AU,AU-WA,Kununurra,KNX
31765,small_airport,Kenieba Airport,12.83300018,-11.25,449,AF,ML,ML-1,Kenieba,KNZ
5448,medium_airport,Ellison Onizuka Kona International Airport at Keahole,19.738783,-156.045603,47,OC,US,US-HI,Kailua-Kona,KOA
5015,medium_airport,Koumac Airport,-20.546323,164.255648,42,OC,NC,NC-U-A,Koumac,KOC
41378,small_airport,Kotabangun Airport,-0.266669989,116.5833359,13,AS,ID,ID-KI,Kotabangun-Borneo Island,KOD
26801,small_airport,El Tari Airport,-10.1716,123.670998,335,AS,ID,ID-NT,Kupang,KOE
30038,small_airport,Komatipoort Airport,-25.44029999,31.93000031,541,AF,ZA,ZA-MP,Komatipoort,KOF
27685,small_airport,Koolatah Airport,-15.888484,142.439461,,OC,AU,AU-QLD,Maramie,KOH
2456,medium_airport,Kirkwall Airport,58.95780182,-2.904999971,50,EU,GB,GB-SCT,Orkney Islands,KOI
5566,large_airport,Kagoshima Airport,31.80340004,130.7189941,906,AS,JP,JP-46,Kagoshima,KOJ
2321,medium_airport,Kokkola-Pietarsaari Airport,63.721199,23.143101,84,EU,FI,FI-07,Kokkola / Kruunupyy,KOK
308516,small_airport,Komo-Manda Airport,-6.0682,142.8598,5057,OC,PG,PG-HE,Komo,KOM
31767,small_airport,Kongolo Airport,-5.393898,26.989932,1850,AF,CD,CD-TA,Kongolo,KOO
26689,medium_airport,Nakhon Phanom Airport,17.383801,104.642998,587,AS,TH,TH-48,Nakhon Phanom,KOP
28622,small_airport,Köthen Airport,51.7211113,11.95277786,305,EU,DE,DE-ST,Köthen,KOQ
307559,small_airport,Kakoro(Koroko) Airstrip,-7.834666667,146.5335,230,OC,PG,PG-GPK,Kakoro,KOR
26478,small_airport,Sihanoukville International Airport,10.569498,103.631001,33,AS,KH,KH-18,Preah Sihanouk,KOS
9286,small_airport,Kotlik Airport,63.0306015,-163.5330048,15,NA,US,US-AK,Kotlik,KOT
2957,medium_airport,Koulamoutou Mabimbi Airport,-1.184610009,12.44130039,1070,AF,GA,GA-7,Koulamoutou,KOU
31768,medium_airport,Kokshetau Airport,53.329102,69.594597,900,AS,KZ,KZ-AKM,Kokshetau,KOV
31769,small_airport,Ganzhou Huangjin Airport,25.853333,114.778889,387,AS,CN,CN-36,Ganzhou,KOW
41418,small_airport,Kokonao Airport,-4.71075,136.43515,59,AS,ID,ID-PT,Kokonao,KOX
20787,seaplane_base,Olga Bay Seaplane Base,57.16149902,-154.2299957,0,NA,US,US-AK,Olga Bay,KOY
11487,small_airport,Ouzinkie Airport,57.942094,-152.464314,55,NA,US,US-AK,Ouzinkie,KOZ
308795,small_airport,Kopiago Airport,-5.3883,142.4977,4445,OC,PG,PG-HE,Kopiago,KPA
20806,seaplane_base,Point Baker Seaplane Base,56.35189819,-133.6230011,0,NA,US,US-AK,Point Baker,KPB
5397,medium_airport,Port Clarence Coast Guard Station,65.25370026,-166.8589935,10,NA,US,US-AK,Port Clarence,KPC
307354,small_airport,Yapsiei Airport,-4.628055556,141.0941667,600,OC,PG,PG-SAN,,KPE
311717,small_airport,Kondobol Airport,-8.5336,142.5049,132,OC,PG,PG-WPD,Kondobol,KPF
31770,small_airport,Kapit Airport,2.010523745,112.9314682,65,AS,MY,MY-13,Kapit,KPI
308216,small_airport,Kapal Airport,-8.630184,142.823756,170,OC,PG,PG-WPD,Kapal,KPL
307980,small_airport,Kompiam Airport,-5.381666667,143.9247222,5100,OC,PG,PG-EPW,,KPM
17979,small_airport,Kipnuk Airport,59.93299866,-164.0310059,11,NA,US,US-AK,Kipnuk,KPN
5659,medium_airport,Pohang Airport (G-815/K-3),35.987955,129.420383,70,AS,KR,KR-47,Pohang,KPO
27698,small_airport,Kalpowar Airport,-14.89,144.22,90,OC,AU,AU-QLD,Kalpower,KPP
20864,seaplane_base,Port Williams Seaplane Base,58.49010086,-152.5820007,0,NA,US,US-AK,Port Williams,KPR
27025,medium_airport,Kempsey Airport,-31.07439995,152.7700043,54,OC,AU,AU-NSW,,KPS
18326,small_airport,Jackpot Airport/Hayden Field,41.97600174,-114.6579971,5213,NA,US,US-NV,Jackpot,KPT
24081,small_airport,Perryville Airport,55.905725,-159.162188,29,NA,US,US-AK,Perryville,KPV
44473,medium_airport,Keperveem Airport,67.845001,166.139999,623,EU,RU,RU-CHU,Keperveem,KPW
20898,seaplane_base,Port Bailey Seaplane Base,57.93009949,-153.0410004,0,NA,US,US-AK,Port Bailey,KPY
308030,small_airport,Akutan Airport,54.14459,-165.604332,133,NA,US,US-AK,Akutan,KQA
327453,medium_airport,Kishangarh Airport Ajmer,26.591007,74.812956,,AS,IN,IN-RJ,Ajmer (Kishangarh),KQH
302385,small_airport,Kol Airport,-5.731166667,144.846,5350,OC,PG,PG-JI,Kol,KQL
354528,small_airport,Karara Airport,-29.217223,116.687154,1011,OC,AU,AU-WA,Karara,KQR
32556,medium_airport,Qurghonteppa International Airport,37.86640167,68.86470032,1473,AS,TJ,TJ-KT,Kurgan-Tyube,KQT
27022,medium_airport,Kerang Airport,-35.75139999,143.9389954,254,OC,AU,AU-VIC,,KRA
27690,small_airport,Karumba Airport,-17.45669937,140.8300018,5,OC,AU,AU-QLD,,KRB
41379,small_airport,Departi Parbo Airport,-2.093,101.4683,2600,AS,ID,ID-JA,Sungai Penuh,KRC
313808,small_airport,Kurundi Airport,-20.51,134.6706,1340,OC,AU,AU-NT,Kurundi Station,KRD
307094,small_airport,Kirundo Airport,-2.544772,30.094575,4511,AF,BI,BI-KI,Kirundo,KRE
2679,medium_airport,Kramfors-Sollefteå Höga Kusten Airport,63.048599,17.7689,34,EU,SE,SE-Y,Nyland,KRF
41514,small_airport,Karasabai Airport,4.033329964,-59.53329849,731,SA,GY,GY-UT,Karasabai,KRG
29155,small_airport,Redhill Aerodrome,51.21360016,-0.138611004,222,EU,GB,GB-ENG,Redhill,KRH
35184,small_airport,Kikori Airport,-7.424379826,144.2500763,50,OC,PG,PG-GPK,Kikori,KRI
301757,small_airport,Karawari Airstrip,-4.596666667,143.5225,70,OC,PG,PG-ESW,Amboin,KRJ
2609,large_airport,Kraków John Paul II International Airport,50.077702,19.7848,791,EU,PL,PL-MA,Kraków,KRK
31771,medium_airport,Korla Licheng Airport,41.6978,86.128899,,AS,CN,CN-65,Korla,KRL
31772,small_airport,Karanambo Airport,3.751940012,-59.30970001,300,SA,GY,GY-UT,Karanambo,KRM
2685,medium_airport,Kiruna Airport,67.8219986,20.33679962,1508,EU,SE,SE-BD,Kiruna,KRN
31773,medium_airport,Kurgan Airport,55.47529984,65.41560364,240,AS,RU,RU-KGN,Kurgan,KRO
2546,medium_airport,Karup Airport,56.29750061,9.124629974,170,EU,DK,DK-82,Karup,KRP
31774,small_airport,Kramatorsk Airport,48.706799,37.630922,646,EU,UA,UA-14,Kramatorsk,KRQ
6512,medium_airport,Krasnodar Pashkovsky International Airport,45.03469849,39.17050171,118,EU,RU,RU-KDA,Krasnodar,KRR
2572,medium_airport,"Kristiansand Airport, Kjevik",58.204201,8.08537,57,EU,NO,NO-42,Kjevik,KRS
3249,large_airport,Khartoum International Airport,15.5895,32.5532,1265,AF,SD,SD-03,Khartoum,KRT
308223,small_airport,Kerau Airport,-8.271612,147.071899,7360,OC,PG,PG-CPM,Gunim,KRU
42637,small_airport,Kerio Valley Airport,0.319638014,35.66255951,4325,AF,KE,KE-700,Kimwarer,KRV
26381,medium_airport,Turkmenbashi International Airport,40.063301,53.007198,279,AS,TM,TM-B,Turkmenbashi,KRW
308594,small_airport,Kar Kar Airport,-4.557,145.9404,130,OC,PG,PG-MPM,Kar Kar Island,KRX
35310,small_airport,Karamay Airport,45.46655,84.9527,,AS,CN,CN-65,Karamay,KRY
31775,small_airport,Kiri Airport,-1.499806,18.928456,1013,AF,CD,CD-MN,Kiri,KRZ
5502,medium_airport,Kosrae International Airport,5.35698,162.957993,11,OC,FM,FM-KSA,Okat,KSA
311620,small_airport,Kasonombe Airport,-6.3819,146.9859,5800,OC,PG,PG-MPL,Kasonombe,KSB
4618,medium_airport,Košice Airport,48.6631012,21.24110031,755,EU,SK,SK-KI,Košice,KSC
2695,medium_airport,Karlstad Airport,59.44469833,13.33740044,352,EU,SE,SE-S,Karlstad,KSD
31776,small_airport,Kasese Airport,0.182999998,30.10000038,3146,AF,UG,UG-W,Kasese,KSE
2285,medium_airport,Kassel-Calden Airport,51.417273,9.384967,820,EU,DE,DE-HE,Kassel,KSF
5149,medium_airport,Shahid Ashrafi Esfahani Airport,34.34590149,47.15810013,4307,AS,IR,IR-05,Kermanshah,KSH
31777,small_airport,Kissidougou Airport,9.160559654,-10.12440014,1808,AF,GN,GN-F,Kissidougou,KSI
4267,small_airport,Kasos Airport,35.42139816,26.90999985,35,EU,GR,GR-L,Kasos Island,KSJ
2658,medium_airport,Karlskoga Airport,59.34590149,14.49590015,400,EU,SE,SE-T,,KSK
3242,medium_airport,Kassala Airport,15.38749981,36.3288002,1671,AF,SD,SD-05,Kassala,KSL
5409,medium_airport,St Mary's Airport,62.0605011,-163.302002,312,NA,US,US-AK,St Mary's,KSM
6439,medium_airport,Kostanay West Airport,53.20690155,63.5503006,595,AS,KZ,KZ-KUS,Kostanay,KSN
4259,small_airport,Kastoria National Airport Aristotle,40.446301,21.2822,2167,EU,GR,GR-C,Argos Orestiko,KSO
308318,small_airport,Kosipe Airport,-8.450716,147.209195,6350,OC,PG,PG-CPM,Kosipe Mission,KSP
26417,small_airport,Karshi Airport,38.802246,65.773068,1230,AS,UZ,UZ-QA,Karshi,KSQ
311020,small_airport,Selayar - Haji Aroeppala Airport,-6.17921,120.437479,13,AS,ID,ID-SN,Benteng,KSR
31778,small_airport,Sikasso Airport,11.328611,-5.684722,1378,AF,ML,ML-3,Sikasso,KSS
2581,medium_airport,"Kristiansund Airport, Kvernberget",63.111801,7.82452,204,EU,NO,NO-15,Kvernberget,KSU
27963,small_airport,Springvale Airport,-23.54999924,140.6999969,,OC,AU,AU-QLD,,KSV
30028,small_airport,Kiryat Shmona Airport,33.21670151,35.59999847,381,AS,IL,IL-Z,Kiryat Shmona,KSW
312469,small_airport,Yasuru Airport,-6.6015,146.1813,1520,OC,PG,PG-MPL,Yasuru,KSX
4552,medium_airport,Kars Airport,40.56219864,43.11500168,5889,AS,TR,TR-36,Kars,KSY
31780,medium_airport,Kotlas Airport,61.2358017,46.69749832,184,EU,RU,RU-ARK,Kotlas,KSZ
27107,medium_airport,Karratha Airport,-20.71220016,116.7730026,29,OC,AU,AU-WA,Karratha,KTA
21179,seaplane_base,Thorne Bay Seaplane Base,55.68799973,-132.5370026,0,NA,US,US-AK,Thorne Bay,KTB
313815,small_airport,Katiola Airport,8.132858,-5.06487,1026,AF,CI,CI-VB,Katiola,KTC
5679,medium_airport,Kitadaito Airport,25.94470024,131.3269959,80,AS,JP,JP-47,Kitadaitōjima,KTD
26870,medium_airport,Kerteh Airport,4.537220001,103.427002,18,AS,MY,MY-11,Kerteh,KTE
30464,small_airport,Takaka Airport,-40.81330109,172.7749939,102,OC,NZ,NZ-TAS,,KTF
26844,medium_airport,Rahadi Osman Airport,-1.816845,109.963331,46,AS,ID,ID-KB,Ketapang,KTG
16149,seaplane_base,Tikchik Lodge Seaplane Base,59.96319962,-158.477005,304,NA,US,US-AK,Tikchik,KTH
318736,small_airport,Kichwa Tembo Airport,-1.263497,35.027533,,AF,KE,KE-700,Kichwa Tembo,KTJ
3209,medium_airport,Kitale Airport,0.971988976,34.95859909,6070,AF,KE,KE-700,Kitale,KTL
26596,large_airport,Tribhuvan International Airport,27.6966,85.3591,4390,AS,NP,NP-P3,Kathmandu,KTM
5382,medium_airport,Ketchikan International Airport,55.35559845,-131.7140045,89,NA,US,US-AK,Ketchikan,KTN
31782,small_airport,Kato Airport,4.649159908,-59.8321991,2299,SA,GY,GY-PT,Kato,KTO
4683,medium_airport,Tinson Pen Airport,17.98859978,-76.82379913,16,NA,JM,JM-02,Tinson Pen,KTP
2313,medium_airport,Kitee Airport,62.1661,30.073601,364,EU,FI,FI-13,Kitee,KTQ
27120,medium_airport,Tindal Airport,-14.52110004,132.378006,443,OC,AU,AU-NT,,KTR
21224,small_airport,Brevig Mission Airport,65.33129883,-166.4660034,38,NA,US,US-AK,Brevig Mission,KTS
2325,medium_airport,Kittilä Airport,67.7009964,24.84679985,644,EU,FI,FI-10,Kittilä,KTT
26567,medium_airport,Kota Airport,25.16020012,75.84559631,896,AS,IN,IN-RJ,Kota,KTU
41598,small_airport,Kamarata Airport,5.7171,-62.33727,1770,SA,VE,VE-F,Kamarata,KTV
2613,medium_airport,Katowice International Airport,50.4743,19.08,995,EU,PL,PL-SL,Katowice,KTW
31783,small_airport,Koutiala Airport,12.38300037,-5.467000008,1240,AF,ML,ML-3,Koutiala,KTX
26470,small_airport,Katukurunda Air Force Base,6.552120209,79.97750092,10,AS,LK,LK-1,Kalutara,KTY
26869,medium_airport,Kuantan Airport,3.77538991,103.2089996,58,AS,MY,MY-06,Kuantan,KUA
31784,small_airport,Kuria Airport,0.218611002,173.4420013,,OC,KI,KI-G,Kuria,KUC
31785,small_airport,Kudat Airport,6.924111,116.837068,10,AS,MY,MY-12,Kudat,KUD
310179,small_airport,Kukudu Airport,-8.0262,156.94783,32,OC,SB,SB-WE,Kolombangara Island,KUE
26412,large_airport,Kurumoch International Airport,53.50490189,50.16429901,477,EU,RU,RU-SAM,Samara,KUF
27029,small_airport,Kubin Island Airport,-10.22648,142.219619,15,OC,AU,AU-QLD,Kubin Island,KUG
5547,medium_airport,Kushiro Airport,43.04100037,144.1929932,327,AS,JP,JP-01,Kushiro,KUH
26344,small_airport,Kasigluk Airport,60.87440109,-162.5240021,48,NA,US,US-AK,Kasigluk,KUK
26874,large_airport,Kuala Lumpur International Airport,2.74558,101.709999,69,AS,MY,MY-10,Sepang,KUL
5562,medium_airport,Yakushima Airport,30.385599,130.658997,124,AS,JP,JP-46,Yakushima,KUM
2760,medium_airport,Kaunas International Airport,54.96390152,24.08480072,256,EU,LT,LT-KU,Kaunas,KUN
2326,medium_airport,Kuopio Airport,63.007099,27.7978,323,EU,FI,FI-15,Kuopio / Siilinjärvi,KUO
313569,small_airport,Kupiano Airport,-10.0736,148.218,90,OC,PG,PG-CPM,Kupiano,KUP
308319,small_airport,Kuri Airport,-7.135083,143.276111,35,OC,PG,PG-GPK,Kuri,KUQ
31786,medium_airport,Kulusuk Airport,65.573601,-37.1236,117,NA,GL,GL-SE,Kulusuk,KUS
6451,medium_airport,David the Builder Kutaisi International Airport,42.176768,42.482393,223,AS,GE,GE-IM,Kopitnari,KUT
26546,medium_airport,Kullu Manali Airport,31.876699,77.154404,3573,AS,IN,IN-HP,Bhuntar,KUU
5631,medium_airport,Kunsan Air Base,35.903801,126.615997,29,AS,KR,KR-45,Kunsan,KUV
302386,small_airport,Kuyol Airport,-5.372361111,141.6238889,3290,OC,PG,PG-WPD,,KUX
35182,small_airport,Kamusi Airport,-7.420347,143.121811,97,OC,PG,PG-WPD,Kamusi,KUY
44060,heliport,Kuummiut Heliport,65.863935,-36.997919,89,NA,GL,GL-SE,Kuummiut,KUZ
4268,medium_airport,Kavala Alexander the Great International Airport,40.9133,24.6192,18,EU,GR,GR-A,Kavala,KVA
2653,medium_airport,Skövde Airport,58.45640182,13.97270012,324,EU,SE,SE-Q,Skövde,KVB
21313,small_airport,King Cove Airport,55.11629868,-162.2660065,155,NA,US,US-AK,King Cove,KVC
6441,medium_airport,Ganja International Airport,40.737701,46.3176,1083,AS,AZ,AZ-GA,Ganja,KVD
313830,small_airport,Kitava Airport,-8.6285,151.327,194,OC,PG,PG-MBA,Kitava Island,KVE
61,medium_airport,Kavieng Airport,-2.579400063,150.8079987,7,OC,PG,PG-NIK,Kavieng,KVG
35001,small_airport,Kirovsk-Apatity Airport,67.46330261,33.5882988,515,EU,RU,RU-MUR,Apatity,KVK
5419,medium_airport,Kivalina Airport,67.73619843,-164.5630035,13,NA,US,US-AK,Kivalina,KVL
44660,small_airport,Markovo Airport,64.665088,170.429782,,EU,RU,RU-CHU,Markovo,KVM
31872,medium_airport,Morava Airport,43.818298,20.5872,686,EU,RS,RS-18,Kraljevo,KVO
313831,small_airport,Kavalerovo Airport,44.2726,135.029,730,EU,RU,RU-PRI,Kavalerovo,KVR
42945,medium_airport,Pobedilovo Airport,58.503883,49.347831,479,EU,RU,RU-KIR,Kirov,KVX
5490,medium_airport,Bucholz Army Air Field,8.72012043,167.7319946,9,OC,MH,MH-KWA,Kwajalein,KWA
42250,small_airport,Dewadaru - Kemujan Island,-5.80091,110.47838,35,AS,ID,ID-JT,Karimunjawa,KWB
27229,large_airport,Guiyang Longdongbao International Airport,26.541466,106.803331,3736,AS,CN,CN-52,Guiyang (Nanming),KWE
21373,seaplane_base,Waterfall Seaplane Base,55.296299,-133.242996,,NA,US,US-AK,Waterfall,KWF
6473,medium_airport,Kryvyi Rih International Airport,48.04330063,33.20999908,408,EU,UA,UA-12,Kryvyi Rih,KWG
31787,small_airport,Khwahan Airport,37.890021,70.20383,3593,AS,AF,AF-BDS,Khwahan,KWH
5220,large_airport,Kuwait International Airport,29.22660065,47.96889877,206,AS,KW,KW-FA,Kuwait City,KWI
5630,medium_airport,Gwangju Airport,35.123173,126.805444,39,AS,KR,KR-29,Gwangju,KWJ
17595,small_airport,Kwigillingok Airport,59.876499,-163.169005,18,NA,US,US-AK,Kwigillingok,KWK
27196,large_airport,Guilin Liangjiang International Airport,25.219828,110.039553,570,AS,CN,CN-45,Guilin (Lingui),KWL
27026,medium_airport,Kowanyama Airport,-15.485369,141.752572,35,OC,AU,AU-QLD,Kowanyama,KWM
16293,small_airport,Quinhagak Airport,59.7551,-161.845,42,NA,US,US-AK,Quinhagak,KWN
42764,small_airport,Kawito Airport,-7.977006912,142.8235779,72,OC,PG,PG-WPD,Kawito,KWO
21380,seaplane_base,West Point Village Seaplane Base,57.77009964,-153.548996,,NA,US,US-AK,West Point,KWP
308424,small_airport,Kwailabesi Airport,-8.360508,160.775127,52,OC,SB,SB-ML,Kwailabesi,KWS
21383,small_airport,Kwethluk Airport,60.79029846,-161.4440002,25,NA,US,US-AK,Kwethluk,KWT
42550,medium_airport,Kiwayu Airport,-1.960559964,41.29750061,21,AF,KE,KE-300,Kiwayu,KWY
3060,medium_airport,Kolwezi Airport,-10.7659,25.505699,5007,AF,CD,CD-LU,Kolwezi,KWZ
21408,seaplane_base,Kasaan Seaplane Base,55.53739929,-132.397995,,NA,US,US-AK,Kasaan,KXA
505052,medium_airport,Sangia Nibandera Airport,-4.341217,121.523983,40,AS,ID,ID-SG,Kolaka,KXB
2793,medium_airport,P C Pelser Airport,-26.87109947,26.71800041,4444,AF,ZA,ZA-NW,Klerksdorp,KXE
31789,small_airport,Koro Island Airport,-17.3458004,179.4219971,358,OC,FJ,FJ-E,Koro Island,KXF
31790,medium_airport,Komsomolsk-on-Amur Airport,50.4090004,136.9340057,92,AS,RU,RU-KHA,Komsomolsk-on-Amur,KXK
32051,small_airport,Katiu Airport,-16.33939934,-144.4029999,7,OC,PF,PF-U-A,Katiu,KXU
4518,medium_airport,Konya Airport,37.979,32.561901,3392,AS,TR,TR-42,Konya,KYA
5519,medium_airport,Lanyu Airport,22.02700043,121.5350037,44,AS,TW,TW-TTT,Orchid Island,KYD
5223,medium_airport,Rene Mouawad Air Base / Kleyate Airport,34.589298,36.011299,75,AS,LB,LB-AS,Tripoli,KYE
28093,small_airport,Yeelirrie Airport,-27.27706004,120.0956726,,OC,AU,AU-WA,,KYF
31792,small_airport,Yalata Mission Airport,-31.47060013,131.8249969,,OC,AU,AU-SA,Yalata Mission,KYI
21434,small_airport,Karluk Airport,57.56710052,-154.4499969,137,NA,US,US-AK,Karluk,KYK
21397,small_airport,Tampa North Aero Park Airport,28.22130013,-82.37449646,68,NA,US,US-FL,Tampa,KYO
26722,medium_airport,Kyaukpyu Airport,19.42639923,93.53479767,20,AS,MM,MM-16,Kyaukpyu,KYP
3068,medium_airport,Kayes Dag Dag Airport,14.4812,-11.4044,164,AF,ML,ML-1,,KYS
30051,small_airport,Kyauktu Airport,21.39999962,94.13330078,1250,AS,MM,MM-03,Kyauktu,KYT
21435,small_airport,Koyukuk Airport,64.87609863,-157.727005,149,NA,US,US-AK,Koyukuk,KYU
313341,small_airport,Yalumet Airport,-6.09,147.0117,2600,OC,PG,PG-MPL,Yalumet,KYX
31793,medium_airport,Kyzyl Airport,51.66939926,94.40059662,2123,AS,RU,RU-TY,Kyzyl,KYZ
308357,seaplane_base,Zachar Bay Seaplane Base,57.553001,-153.746052,,NA,US,US-AK,Zachar Bay,KZB
26474,medium_airport,Kampong Chhnang Airport,12.255032,104.564657,56,AS,KH,KH-4,Kampong Chhnang,KZC
313338,small_airport,Krakor Airport,12.5385,104.1486,62,AS,KH,KH-15,Krakor,KZD
302157,small_airport,Kaintiba Airport,-7.50025,146.0338333,2050,OC,PG,PG-GPK,Kaintiba,KZF
2733,small_airport,Flugplatz Kitzingen,49.743099,10.2006,689,EU,DE,DE-BY,Kitzingen,KZG
4269,medium_airport,Kozani State Airport Filippos,40.286098,21.840799,2059,EU,GR,GR-C,Kozani,KZI
26404,large_airport,Kazan International Airport,55.60620117,49.27870178,411,EU,RU,RU-TA,Kazan,KZN
31794,small_airport,Kyzylorda Airport,44.706902,65.592499,433,AS,KZ,KZ-KZY,Kyzylorda,KZO
44490,small_airport,Zafer Airport,39.113079,30.128111,3327,AS,TR,TR-43,Altıntaş,KZR
30014,small_airport,Kastelorizo Airport,36.14170074,29.57640076,489,EU,GR,GR-L,Kastelorizo Island,KZS
20317,medium_airport,Southeast Colorado Regional Airport,38.066126,-102.690169,3706,NA,US,US-CO,Lamar,LAA
312686,small_airport,Lab Lab Airport,-5.7204,148.0566,160,OC,PG,PG-MPL,Lab Lab Mission,LAB
41316,small_airport,Layang-Layang Airport,7.37157,113.844002,7,AS,MY,MY-12,Pulau Layang-Layang (Swallow Reef),LAC
2942,large_airport,Quatro de Fevereiro International Airport,-8.85837,13.2312,243,AF,AO,AO-LUA,Luanda,LAD
66,medium_airport,Nadzab Airport,-6.569803,146.725977,239,OC,PG,PG-MPL,Lae,LAE
3627,medium_airport,Purdue University Airport,40.4123,-86.936897,606,NA,US,US-IN,West Lafayette,LAF
41599,small_airport,La Guaira Airport,10.53332996,-67.03333282,2569,SA,VE,VE-X,La Guaira,LAG
41444,small_airport,Oesman Sadik Airport,-0.635259,127.501999,49,AS,ID,ID-MU,Labuha-Halmahera Island,LAH
4219,medium_airport,Lannion-Côte de Granit Airport,48.754398,-3.47166,290,EU,FR,FR-BRE,Lannion,LAI
5929,medium_airport,Lages Airport,-27.782101,-50.281502,3065,SA,BR,BR-SC,Lages,LAJ
1786,medium_airport,Aklavik/Freddie Carmichael Airport,68.223297,-135.00599,23,NA,CA,CA-NT,Aklavik,LAK
3628,medium_airport,Lakeland Linder International Airport,27.988899,-82.018602,142,NA,US,US-FL,Lakeland,LAL
20318,small_airport,Los Alamos Airport,35.87979889,-106.2689972,7171,NA,US,US-NM,Los Alamos,LAM
3629,medium_airport,Capital City Airport,42.77870178,-84.58740234,861,NA,US,US-MI,Lansing,LAN
5688,medium_airport,Laoag International Airport,18.176121,120.531034,25,AS,PH,PH-ILN,Laoag City,LAO
4723,medium_airport,Manuel Márquez de León International Airport,24.0727005,-110.3619995,69,NA,MX,MX-BCS,La Paz,LAP
3225,medium_airport,Al Abraq International Airport,32.7887,21.9643,2157,AF,LY,LY-JA,Al Albraq,LAQ
3630,medium_airport,Laramie Regional Airport,41.31209946,-105.6750031,7284,NA,US,US-WY,Laramie,LAR
3631,large_airport,Harry Reid International Airport,36.083361,-115.151817,2181,NA,US,US-NV,Las Vegas,LAS
3212,medium_airport,Manda Airport,-2.252431,40.912892,20,AF,KE,KE-300,Lamu,LAU
20319,medium_airport,Lawton Fort Sill Regional Airport,34.56769943,-98.41660309,1110,NA,US,US-OK,Lawton,LAW
3632,large_airport,Los Angeles International Airport,33.942501,-118.407997,125,NA,US,US-CA,Los Angeles,LAX
2806,medium_airport,Ladysmith Airport,-28.58169937,29.74970055,3548,AF,ZA,ZA-NL,Ladysmith,LAY
5932,medium_airport,Bom Jesus da Lapa Airport,-13.2621,-43.4081,1454,SA,BR,BR-BA,Bom Jesus da Lapa,LAZ
2444,medium_airport,Leeds Bradford Airport,53.865898,-1.66057,681,EU,GB,GB-ENG,Leeds,LBA
3633,medium_airport,Lubbock Preston Smith International Airport,33.663601,-101.822998,3282,NA,US,US-TX,Lubbock,LBB
2236,medium_airport,Lübeck Blankensee Airport,53.80540085,10.71920013,53,EU,DE,DE-SH,Lübeck,LBC
26386,medium_airport,Khujand Airport,40.215401,69.694702,1450,AS,TJ,TJ-SU,Khujand,LBD
3634,medium_airport,Arnold Palmer Regional Airport,40.275902,-79.4048,1199,NA,US,US-PA,Latrobe,LBE
3635,medium_airport,North Platte Regional Airport Lee Bird Field,41.12620163,-100.6839981,2777,NA,US,US-NE,North Platte,LBF
4183,medium_airport,Paris-Le Bourget Airport,48.9693985,2.441390038,218,EU,FR,FR-IDF,Paris,LBG
313852,seaplane_base,Palm Beach Seaplane Base,-33.5871,151.3234,0,OC,AU,AU-VIC,Sydney,LBH
